Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability
0,0.511919271,0.578063672,0.566465014,0.600772568,0.600794188,0.455965711,0.055369977,0.184400152,0.184400152,0.184400152,0.229932873,0.310461908,0.101457536,0.184228365,0.11059044,0.88940956,0.101364665,0.183146067,0.395784808,0.796070263,0.123030377,0.084210787,0.328934738,0.939983542,0.023960144,0.52220726,0.030057386,0.821411581,0.600768902,0.034071782
0,0.495051918,0.55614915,0.549975909,0.603136396,0.604066072,0.46248291,0.02247191,0.208672201,0.208672201,0.208672201,0.227474709,0.320647945,0.102678935,0.181140318,0.139190374,0.860809626,0.102667448,0.180114622,0.393625201,0.781785636,0.024541483,0.109651643,0.34311869,0.935420859,0.014720055,0.575716676,0.036615727,0.808274026,0.603137637,0.0264106
0,0.54623897,0.607228522,0.595213877,0.613449315,0.613319592,0.46961744,0.13503391,0.21528802,0.21528802,0.21528802,0.247896379,0.331612082,0.127595473,0.20388642,0.084530036,0.915469964,0.127444754,0.202775055,0.405972276,0.794771584,0.054469985,0.08242461,0.363171835,0.944875151,0.014588119,0.627518656,0.030143801,0.837330576,0.613444567,0.045351821
0,0.521425438,0.553205408,0.567053911,0.611798959,0.611741305,0.474965401,0,0.190173191,0.190173191,0.193207197,0.220005673,0.327898423,0.102923215,0.175717406,0.085890498,0.914109502,0.102887293,0.174466481,0.397910495,0.818778949,0.145992886,0.048424867,0.36222739,0.935024158,0.016594159,0.62581188,0.018670757,0.80698317,0.611799886,0.044593841
0,0.557987618,0.593818142,0.619947535,0.609564854,0.609564854,0.476374525,0,0.21528802,0.21528802,0.21528802,0.248463648,0.346749664,0.124419836,0.197258417,0.115850893,0.884149107,0.124309932,0.195920368,0.413208657,0.76932691,0.122100719,0.079167346,0.369783991,0.942795353,0.009898263,0.674697531,0.038170416,0.828546421,0.609561026,0.032393663
0,0.488763223,0.557730048,0.545532416,0.603028294,0.603028294,0.464489234,0,0.17748936,0.17748936,0.17748936,0.220667486,0.321567518,0.102190375,0.176169315,0.132781087,0.867218913,0.102146335,0.175235653,0.395852649,0.853838207,0.121895612,0.083448678,0.346220806,0.936827928,0.010152657,0.588593639,0.020147643,0.80886865,0.603030073,0.027852712
0,0.512114269,0.55031618,0.563895283,0.603316566,0.603302152,0.467346066,0.269966596,0.179807003,0.179807003,0.179807003,0.219343859,0.327049586,0.098607605,0.175792724,0.120083442,0.879916558,0.098588109,0.17479074,0.394213157,0.747206094,0.024408668,0.105376347,0.355523042,0.934115573,0.014624873,0.6227746,0.050125883,0.804238417,0.60331132,0.031138564
0,0.543801492,0.603249019,0.606991809,0.622515459,0.622515459,0.470778289,0,0.224432177,0.224432177,0.224432177,0.258674482,0.335891632,0.132888201,0.20516683,0.130543882,0.869456118,0.1329083,0.203001282,0.40602881,0.85527601,0.121218923,0.064682093,0.353956093,0.943702123,0.015416621,0.621016501,0.017065685,0.831513561,0.622513182,0.028386339
0,0.475357091,0.524258613,0.530381712,0.601089667,0.601089667,0.464786157,0,0.170241456,0.170241456,0.170241456,0.211118465,0.321072363,0.092582037,0.167206447,0.090788161,0.909211839,0.09257088,0.166269512,0.391171615,0.815706324,0.019252798,0.096735458,0.350845039,0.929573773,0.019229169,0.595064606,0.027482086,0.789651674,0.60108601,0.042079373
0,0.498854385,0.545137375,0.549172868,0.608296459,0.608274838,0.463761187,0.414009515,0.179764865,0.179764865,0.179764865,0.217263874,0.320860154,0.100236137,0.174211042,0.122653203,0.877346797,0.100241015,0.172988462,0.39398702,0.771177788,0.051749566,0.085632934,0.345372272,0.932892873,0.015255872,0.583427197,0.038044628,0.800501405,0.608297504,0.030424418
0,0.485253254,0.561764065,0.539536378,0.598134882,0.598134882,0.467221929,0.007794311,0.201677131,0.201677131,0.201677131,0.224449277,0.325281177,0.103818907,0.182270091,0.131329927,0.868670073,0.103831811,0.181306086,0.396666742,0.905589318,0.09743259,0.05873678,0.348117523,0.938881866,0.011554666,0.596431584,0.012064387,0.811795685,0.598135063,0.028197836
0,0.502510603,0.562036633,0.551421382,0.60991078,0.608440594,0.463549818,0.20305699,0.20049724,0.20049724,0.20049724,0.227569254,0.320683313,0.108867356,0.183475183,0.105904405,0.894095595,0.108814956,0.18242214,0.399301237,0.827392397,0.072558051,0.075007188,0.34499419,0.937226919,0.009407332,0.579626094,0.022422488,0.81223735,0.609908159,0.035707187
0,0.586749866,0.676406454,0.648803469,0.608310872,0.608145116,0.476403043,0.016904545,0.320129788,0.320129788,0.320129788,0.335350288,0.358138219,0.12262845,0.277773593,0.068597515,0.931402485,0.122648884,0.276939899,0.402975962,0.820120436,0.132249093,0.064542012,0.379898509,0.96193063,0.006638466,0.654637447,0.0218182,0.869950554,0.608305996,0.0561988
0,0.544776483,0.571249455,0.591038064,0.607287508,0.607287508,0.473705577,0,0.222198812,0.22350512,0.22350512,0.234754656,0.341868855,0.113834378,0.190404459,0.123560178,0.876439822,0.113781816,0.184850313,0.403236019,0.794030147,0.148609484,0.055596746,0.356487145,0.937014587,0.009095945,0.628285718,0.025719586,0.812978413,0.607285314,0.030169815
0,0.547750207,0.627180549,0.610150436,0.602804883,0.602761643,0.467976817,0,0.323079516,0.323079516,0.323079516,0.319750402,0.345334937,0.114567218,0.26436695,0.140883393,0.859116607,0.114596056,0.258494834,0.397921802,0.818772781,0.298220694,0.064304532,0.349270828,0.952885208,0.005185841,0.603945249,0.022009979,0.838855867,0.602803536,0.026053585
0,0.5428265,0.614315307,0.593821939,0.598451981,0.598444774,0.474218901,0.103856666,0.195735536,0.195735536,0.195735536,0.242318238,0.332849968,0.105691719,0.198614145,0.093902107,0.906097893,0.105720846,0.195475454,0.404106646,0.826678419,0.250822503,0.064656195,0.365603348,0.947568335,0.010885228,0.641669322,0.020758296,0.836791414,0.598446723,0.040609617
0,0.596109784,0.648822503,0.630922426,0.613161043,0.613161043,0.471028241,0.210952526,0.194934895,0.194934895,0.194934895,0.253569065,0.329348518,0.133376761,0.209836559,0.076578892,0.923421108,0.13334799,0.20887565,0.441317474,0.865436172,0.051913655,0.079167845,0.368477722,0.953082992,0.014385118,0.635412245,0.018292835,0.855436619,0.613162129,0.050223207
0,0.55311266,0.612243785,0.607848386,0.608815348,0.608656798,0.478597251,0.076930863,0.201887826,0.201887826,0.201887826,0.24335823,0.345830091,0.124338409,0.199216691,0.092450948,0.907549052,0.122152198,0.192821054,0.397232084,0.860721846,0.081779812,0.078936127,0.38206416,0.944009436,0.021644581,0.690661596,0.018742575,0.83386868,0.608816374,0.041279245
0,0.527080388,0.563999128,0.578403555,0.610299947,0.610299947,0.464029592,0.216418666,0.187939826,0.187939826,0.187939826,0.226245627,0.321850463,0.109763049,0.183324546,0.136802007,0.863197993,0.109767616,0.181034613,0.410189729,0.759389884,0.007644303,0.076689295,0.344887456,0.938336822,0.011651186,0.583384351,0.042796102,0.810426784,0.610295276,0.026928215
0,0.535026569,0.575501526,0.584292521,0.619690396,0.619690396,0.463115338,0.198096973,0.229193881,0.229193881,0.236526063,0.236929186,0.320117422,0.119208534,0.194772916,0.086132358,0.913867642,0.119204651,0.192210241,0.402727211,0.796072424,0.007911236,0.057298747,0.34388835,0.939621711,0.017189312,0.573770377,0.025526817,0.818535581,0.61968963,0.044470399
0,0.529859114,0.60166812,0.583971305,0.601197769,0.601197769,0.468922943,0.068427979,0.218785555,0.218785555,0.218785555,0.263212631,0.341161491,0.144857911,0.211794833,0.168394957,0.831605043,0.144885762,0.21086645,0.41957441,0.916276347,0.146680254,0.088321814,0.352013539,0.94432021,0.01438527,0.62631241,0.01543728,0.828016234,0.601193794,0.021202607
0,0.5543314,0.595944178,0.611435302,0.622155119,0.622155119,0.481933855,0.062759389,0.189836079,0.189836079,0.189836079,0.235132835,0.330161986,0.113101539,0.187994276,0.076155637,0.923844363,0.113089713,0.187022095,0.401811357,0.803125929,0.031680899,0.042675197,0.372942168,0.943303722,0.015741481,0.646347889,0.020256761,0.830463027,0.622151181,0.050512217
0,0.535611563,0.574847362,0.580652069,0.611943095,0.61202237,0.465363227,0.269966596,0.180818339,0.180818339,0.180818339,0.232580127,0.323512768,0.11619575,0.186412593,0.117543913,0.882456087,0.116167538,0.185415881,0.414226273,0.761318083,0.045140393,0.099573067,0.350224771,0.939353489,0.01631967,0.601276017,0.043106668,0.819203467,0.611941078,0.031876076
0,0.523862916,0.56607065,0.568713529,0.612216953,0.61202237,0.470855456,0.187063468,0.205680334,0.205680334,0.205680334,0.228231067,0.323300559,0.1123687,0.182270091,0.039665024,0.960334976,0.112340613,0.180974285,0.398170552,0.862936371,0.079235881,0.038267758,0.365079731,0.937605973,0.018169488,0.598391089,0.011141411,0.814610522,0.612215879,0.095978102
0,0.488616975,0.552006106,0.546228385,0.604887646,0.604887646,0.46174312,0,0.174076103,0.174076103,0.174076103,0.22095112,0.318879536,0.106505985,0.173834451,0.190736766,0.809263234,0.106510658,0.172890431,0.393659121,0.760206536,0.013834902,0.164769963,0.34153832,0.934224114,0.034076791,0.570040482,0.04536906,0.802678271,0.604887116,0.018271344
0,0.485886998,0.537178369,0.543069757,0.597342135,0.597342135,0.463314964,0,0.172643378,0.172643378,0.172643378,0.214805711,0.320718681,0.093314877,0.166377947,0.139250839,0.860749161,0.093279268,0.16575673,0.391601275,0.761524234,0.019930231,0.10009628,0.344612979,0.931569876,0.011995986,0.582468863,0.04304234,0.796548095,0.597337676,0.026399097
0,0.485009506,0.562963367,0.549815301,0.632713069,0.632713069,0.457238956,0,0.165901142,0.165901142,0.165901142,0.219249315,0.316509868,0.09657194,0.172554041,0.028267376,0.971732624,0.09658508,0.171570771,0.392415368,0.930423418,0.303594313,0.03295724,0.328202086,0.926936995,0.079654234,0.551742362,0.006618604,0.814187458,0.63271079,0.130982171
0,0.47087213,0.52202355,0.52267252,0.604109313,0.604109313,0.461682729,0,0.176983692,0.176983692,0.176983692,0.21102392,0.317959963,0.093966289,0.16750772,0.115336941,0.884663059,0.093946944,0.166571148,0.391669116,0.830676409,0.060822825,0.10002798,0.34138183,0.933094597,0.039096745,0.567318838,0.025394927,0.790268315,0.604110003,0.032548942
0,0.437429922,0.494385085,0.495101451,0.563859381,0.563859381,0.451261921,0,0.16927226,0.16927226,0.16927226,0.205351234,0.313326731,0.085742203,0.159975898,0.078937026,0.921062974,0.085763838,0.159165975,0.375149816,0.756481924,0.069457002,0.041483503,0.32569107,0.925306179,0.013156332,0.52534902,0.041637405,0.775118035,0.563860808,0.048677125
0,0.459659728,0.50408853,0.511055196,0.603604837,0.603532769,0.463838353,0,0.187644853,0.187644853,0.187644853,0.204216697,0.320966259,0.090139239,0.161557581,0.098225353,0.901774647,0.090160731,0.159799412,0.390674114,0.735579479,0.03378577,0.099255657,0.347645858,0.927605929,0.028360603,0.587129145,0.058167863,0.778240453,0.6036035,0.03871075
0,0.565153805,0.611862189,0.598586648,0.612159299,0.612159299,0.467871132,0.273914364,0.190973832,0.190973832,0.190973832,0.247423655,0.328252104,0.135493852,0.205317466,0.100523022,0.899476978,0.135505724,0.203498982,0.401947039,0.881194462,0.179911023,0.098361629,0.358581484,0.94831101,0.031671834,0.623713715,0.019308105,0.84080898,0.612159433,0.03776236
0,0.610198411,0.653674226,0.643182183,0.613557417,0.613557417,0.45357691,0.222087256,0.181450423,0.181450423,0.181450423,0.242507327,0.313185259,0.124826968,0.201174964,0.046316171,0.953683829,0.124855473,0.198325918,0.404898125,0.959009529,0.18487663,0.047436671,0.319000558,0.951563313,0.030050965,0.530021541,0.007978075,0.85680509,0.613559107,0.082844669
0,0.570857505,0.597688618,0.629369881,0.624929734,0.624929734,0.46613489,0.06761818,0.181534701,0.181534701,0.181534701,0.232863761,0.322345618,0.11212442,0.187693003,0.116999728,0.883000272,0.112096341,0.184865395,0.399572601,0.820234282,0.043713395,0.059336237,0.347512397,0.93681643,0.016876708,0.590756846,0.020795662,0.824257696,0.624928863,0.032041312
0,0.552966412,0.598833406,0.58348948,0.609874746,0.609874746,0.432579284,0.311367547,0.229446715,0.229446715,0.229446715,0.239292805,0.270106812,0.14583503,0.204338329,0.064637059,0.935362941,0.145789568,0.197564286,0.417787929,0.914989367,0.052081948,0.062249018,0.263841582,0.940078163,0.041546658,0.397835818,0.012053253,0.822241629,0.609873308,0.059686842
0,0.775264466,0.816016136,0.796455913,0.639963101,0.638644258,0.496251562,0.182812026,0.213054654,0.213054654,0.213054654,0.310485015,0.349862064,0.199088022,0.262860586,0.053934758,0.946065242,0.199032684,0.262008898,0.42545397,0.958412747,0.739783779,0.052194379,0.433016455,0.972928221,0.053532898,0.733981857,0.008670186,0.921487893,0.63996373,0.071427319
0,0.557207624,0.623201047,0.618769741,0.615085256,0.615085256,0.472450786,0,0.178332139,0.178332139,0.178332139,0.236456462,0.324927495,0.107238824,0.190103186,0.064485897,0.935514103,0.107219047,0.186501772,0.397379073,0.874390513,0.225608231,0.051712842,0.365244968,0.943177191,0.043793805,0.617826322,0.012992751,0.841721597,0.61508366,0.059809282
0,0.375371715,0.46936328,0.464050538,0.581213335,0.581213335,0.452224822,0,0.162951414,0.162951414,0.162951414,0.202325801,0.306288463,0.078006677,0.147473074,0.133053179,0.866946821,0.078012279,0.152228339,0.378779313,0.750615791,0.189732294,0.081541671,0.324604591,0.921707468,0.024204035,0.495230487,0.048283922,0.771123917,0.581213253,0.027784728
0,0.647345586,0.683820323,0.667273409,0.610069329,0.610069329,0.463833321,0.255693896,0.225654208,0.225654208,0.225654208,0.274936182,0.341798118,0.150883479,0.353242449,0.121806693,0.878193307,0.150854137,0.233255411,0.424142376,0.822301023,0.227685983,0.123859538,0.347732064,0.946898335,0.008186683,0.592663271,0.029247476,0.845905765,0.610067702,0.030658149
0,0.48461951,0.54273877,0.538679801,0.616598683,0.616598683,0.450221853,0,0.181661118,0.181661118,0.181661118,0.216223882,0.310320436,0.096897647,0.17089704,0.059951023,0.940048977,0.096894491,0.16956489,0.392584971,0.886958177,0.017880609,0.034486815,0.32284848,0.927423322,0.008216959,0.528522197,0.008752736,0.799826316,0.61659784,0.064340989
0,0.495539414,0.558656782,0.552277959,0.608808141,0.608808141,0.461350578,0,0.173612574,0.173612574,0.173612574,0.223409284,0.31742944,0.105854572,0.176621225,0.175499592,0.824500408,0.105818555,0.175627781,0.394314918,0.782605812,0.078781852,0.155793634,0.340559892,0.935428758,0.040546283,0.564076089,0.039264337,0.806655568,0.608809241,0.02019269
0,0.547652708,0.590928914,0.591787569,0.61433575,0.61433575,0.4632227,0.133616763,0.186717795,0.186717795,0.186717795,0.247234566,0.329242414,0.120511359,0.202003465,0.200471627,0.799528373,0.120027033,0.198559686,0.395038556,0.765299993,0.305608492,0.193358642,0.34575393,0.939511353,0.03455874,0.59746589,0.044540382,0.820538575,0.614333564,0.017193976
0,0.601667235,0.660542957,0.649660046,0.603734559,0.603280532,0.454571685,0.109424031,0.190889554,0.190889554,0.190889554,0.262456273,0.304909104,0.115055777,0.216615199,0.10536022,0.89463978,0.115043888,0.210987105,0.398668054,0.787323509,0.062437829,0.099634981,0.322410934,0.95296914,0.013602313,0.501627748,0.034161381,0.861157945,0.603729271,0.035911114
0,0.393262809,0.463693851,0.502275282,0.547990026,0.547990026,0.448034356,0,0.159116767,0.159116767,0.159116767,0.203365794,0.313255995,0.076785278,0.152594713,0.044804547,0.955195453,0.076750208,0.151625066,0.382092219,0.771272504,0.027806071,0.048697774,0.301503713,0.909392654,0.037168943,0.503965419,0.032718714,0.756752172,0.547988388,0.085496632
0,0.545995223,0.658634976,0.660420793,0.62837458,0.62837458,0.455655369,0,0.163836332,0.163836332,0.163836332,0.238347357,0.311346113,0.10113183,0.180763727,0.101278834,0.898721166,0.101112251,0.178500867,0.394348839,0.884903534,0.143506954,0.098560537,0.324892075,0.918047675,0.064953006,0.512209875,0.019004762,0.850930846,0.628375345,0.037468831
0,0.510554283,0.575283471,0.563574067,0.626976463,0.626976463,0.464863323,0.090393765,0.167965952,0.167965952,0.167965952,0.228420157,0.322345618,0.107890237,0.182119455,0.153611271,0.846388729,0.107886723,0.181185431,0.394337532,0.858060138,0.062147762,0.094750805,0.34679901,0.928727008,0.070989524,0.595121987,0.021177957,0.818284446,0.626976332,0.02359927
0,0.491200702,0.556094636,0.548691043,0.60433993,0.60433993,0.460917776,0,0.187097046,0.187097046,0.187097046,0.228703791,0.314564618,0.104877453,0.177901634,0.205036732,0.794963268,0.104890322,0.176902194,0.394778499,0.624879768,0.017203743,0.195486845,0.339365212,0.937744297,0.009589231,0.556137215,0.17261328,0.806037796,0.604336312,0.016722596
0,0.446058597,0.508231574,0.500936881,0.602538232,0.602538232,0.464534528,0,0.165901142,0.165901142,0.165901142,0.206391226,0.320860154,0.087615015,0.160578444,0.13634852,0.86365148,0.087612161,0.160040721,0.389961783,0.807043222,0.098341242,0.080949752,0.345992563,0.927367401,0.029171818,0.588211809,0.027066547,0.780040856,0.602539433,0.027032415
0,0.480719544,0.530255124,0.528882703,0.611164762,0.611164762,0.464479169,0,0.169187982,0.169187982,0.169187982,0.21518389,0.322416354,0.099666151,0.170369812,0.132448529,0.867551471,0.099622193,0.169278335,0.393172927,0.78911522,0.032868131,0.092250243,0.346799652,0.933095232,0.028775602,0.591030705,0.032880361,0.793978758,0.611160867,0.027924667
0,0.506751816,0.567488007,0.574013598,0.605428155,0.605428155,0.460109207,0,0.185242931,0.185242931,0.185242931,0.228041978,0.313892622,0.108623076,0.177449725,0.143181062,0.856818938,0.103880665,0.173848126,0.393025938,0.838099495,0.236393364,0.150352913,0.336824284,0.92678165,0.042281347,0.546823716,0.029182328,0.812532104,0.605427741,0.025576667
0,0.473602106,0.51035761,0.525991755,0.595655746,0.595843123,0.458040814,0,0.169314399,0.169314399,0.169314399,0.20884939,0.31509514,0.091523492,0.1641184,0.103546271,0.896453729,0.091520511,0.16351708,0.390447977,0.825325494,0.103232319,0.061214083,0.335036754,0.926510962,0.014638783,0.545508191,0.020324533,0.781265579,0.59565064,0.036581071
0,0.443572369,0.492749673,0.508164249,0.614299716,0.614306923,0.460924486,0,0.164847668,0.164847668,0.164847668,0.210456651,0.317005022,0.094617702,0.157565715,0.108383469,0.891616531,0.094582051,0.156730262,0.391533434,0.796925868,0.033923162,0.113567285,0.339284987,0.922851409,0.049870598,0.559721797,0.033121475,0.770210401,0.614301513,0.034829991
0,0.558182616,0.624291321,0.610525189,0.616029346,0.61570504,0.469709704,0.093126835,0.19308078,0.19308078,0.19308078,0.24534367,0.321956568,0.12262845,0.196354598,0.051123137,0.948876863,0.122632599,0.195407586,0.406288867,0.896880324,0.143448037,0.038942117,0.357988496,0.947864569,0.021598904,0.594814102,0.009125368,0.847749511,0.616029197,0.075267427
